"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
665966,"Narváez, Carlos","R","R",24.519227294466713,29.072937866538336,26.368502595716357,-20.159542669978002,30.495004685783698,6.156524044556509
672386,"Kirk, Alejandro","R","R",21.605447882536172,31.49103320792681,28.7879330665169,4.313735121943516,30.898521406220162,9.293073523683972
676572,"Wagaman, Eric","R","R",24.921599383039332,28.049629061659008,28.881680542354392,-2.6037520357561252,31.94230243665117,7.020703053611825
805779,"Wilson, Jacob","R","R",28.462387114186967,26.06616824844068,28.970756200301047,-36.134503625818844,30.53035090731699,2.0679637931300086
663647,"Hayes, Ke'Bryan","R","R",32.89926975396427,25.73879176663663,24.81508706853169,-16.14948818862896,34.46819729101045,1.5689275370462035
656811,"O'Hearn, Ryan","L","L",25.810503703702366,29.259286068061886,25.480908490894308,-6.786985763996708,27.368784448964078,1.5514133415186748
676475,"Burleson, Alec","L","L",33.85635755477365,23.352892729738713,19.07287298346772,-24.668967537395666,31.71252321583416,-2.143834338939472
665161,"Peña, Jeremy","R","R",30.047808963301932,26.160334487309985,33.65989570745531,-19.08847193046367,31.654940566163177,1.6071316028612337
663457,"Nootbaar, Lars","L","L",28.89469780262624,27.13872656328637,22.522415860765804,-20.6185995950099,35.85494239730071,6.960244594674457
621043,"Correa, Carlos","R","R",25.489557004034882,28.32765128985498,36.574956206541565,-1.5273363591008342,28.644545428639564,3.1477287922707724
593428,"Bogaerts, Xander","R","R",18.185050016758563,29.024891065775442,28.873096430546138,-8.12867545829479,34.63869644418329,16.45364642742475
660821,"Sánchez, Jesús","L","L",26.099292081434548,28.78105485760896,34.315595667555606,-8.798073166799128,35.53091574870045,9.386344987156544
676391,"Clement, Ernie","R","R",22.736524400751517,28.3280963316627,32.20902472973036,-1.486752295910508,30.487005054429485,7.750480653677975
596019,"Lindor, Francisco","L","L",26.401748155771923,26.454460740901634,29.074789059951613,-6.26194632309112,28.3951827883108,1.9934346325389036
666158,"Lux, Gavin","L","L",33.74014657057052,26.519345129947343,29.018098751390966,-8.586427373975601,32.381433122068536,-1.358713448501982
668804,"Reynolds, Bryan","L","L",25.66163074640607,26.735096515361047,44.07584783127239,-5.203860721689507,28.40332953260548,2.7416987861994286
573262,"Yastrzemski, Mike","L","L",28.47114752374248,24.928171537270934,23.643794262812076,-1.0764636041340754,29.468129208304603,1.0817608727937227
681481,"Carpenter, Kerry","L","L",32.8043105343898,29.36907436043837,22.271765691796414,-14.598397146947665,25.114123995941128,-7.690186538448666
682663,"Ramírez, Agustín","R","R",29.17315477895949,30.356346492652612,37.81111793082784,-14.461974191106362,29.97436250447014,0.8012077255106576
