name,uid,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,scissor_kick,scissor_kick_l,scissor_kick_r
"Sheets, Gavin",b657757_l,120.95795512915132,261.4645322509225,62.77864738007379,326.4705304797048,78.66818568265681,89.45981490774906,57.88328678966788,312.0331468634687,,,,,,,,,False,,
"Simpson, Chandler",b802415_l,108.41261013752457,152.69910475442043,84.88885626719056,325.8220815717092,82.79178078740155,78.24384692913385,77.04321763779528,318.9417376377953,,,,,,,,,False,,
"Smith, Cam",b701358_r,141.03397960784312,334.0139011764706,134.0028392156863,146.9279874509804,142.23919372549017,318.3784,140.60321254901962,69.60996078431373,,,,,,,,,False,,
"Soderstrom, Tyler",b691016_l,116.27583334538885,152.3839988426763,99.56304839059672,343.8075309945751,84.41228701627489,89.43205034358049,89.22366177215189,314.8636125858951,,,,,,,,,False,,
"Soler, Jorge",b624585_r,160.54484672325978,343.393615483871,95.91703959252968,139.51331857385398,147.79917881154495,327.0201697792869,147.50093365025467,97.69951646859084,,,,,,,,,False,,
"Soto, Juan",b665742_l,107.10374379958247,88.3698558663883,71.3190764091858,324.36544000000004,80.61891707724426,67.38213478079334,61.95548960334031,311.8614570354906,,,,,,,,,False,,
"Springer, George",b543807_r,159.41080376811595,332.16219565217386,152.0717347826087,163.17832318840578,148.6798388405797,313.3065472463768,146.67125971014497,110.21511739130436,,,,,,,,,False,,
"Steer, Spencer",b668715_r,166.75186968801316,335.74510633825946,157.36472722495898,161.4609295238095,136.66272288998357,299.14440512315275,166.95745497536944,80.69947507389162,,,,,,,,,True,,
"Stephenson, Tyler",b663886_r,143.40404018433176,336.1470967741935,144.55742414746538,160.37635170506914,134.75297990783412,310.8485360368664,155.1538403686636,95.61219207373271,,,,,,,,,True,,
"Stewart, Sal",b701398_r,144.07989115646257,286.8558095238095,103.80441251700684,106.04970971428573,140.36644310204082,264.9553055782313,132.45074133333335,35.784686367346936,,,,,,,,,False,,
"Stott, Bryson",b681082_l,94.95311493333332,142.26942373333333,60.123092,317.816768,92.96964773333336,68.3726744,62.610394133333344,296.9778373333333,,,,,,,,,False,,
"Stowers, Kyle",b669065_l,122.2521720853859,155.83550633825945,70.17163270935957,341.8321119211823,87.418757044335,79.87692216748769,58.83072472906396,314.95381228243025,,,,,,,,,False,,
"Suzuki, Seiya",b673548_r,161.45116483221477,332.84448671140933,152.89019892617452,168.9601838926175,147.64543006711412,305.9243205369128,157.039048590604,83.37366657718121,,,,,,,,,True,,
"Suárez, Eugenio",b553993_r,169.54240820512825,266.9312,116.55326358974358,163.49844512820513,159.16797948717948,248.64009435897435,158.1742605128205,59.98366358974357,,,,,,,,,False,,
"Swanson, Dansby",b621020_r,165.4629485714286,340.14389551020406,137.74045714285717,211.80290612244897,143.55486188679245,316.6419748427673,144.56527421383646,126.70307924528302,,,,,,,,,False,,
"Tatis Jr., Fernando",b665487_r,139.18733277108433,322.792646746988,92.14992144578314,195.55915638554217,118.04947373493977,296.0572320481928,154.80423277108434,81.47666963855423,,,,,,,,,True,,
"Taveras, Leody",b665750_s,102.33413551020408,162.21434635568514,69.19177329446067,324.2385781924198,80.58661520467834,73.78438549707604,85.08994292397661,297.4795485380117,133.99636,331.67460000000005,129.61946666666668,168.59957333333332,118.00725333333332,311.91232,140.72834666666668,82.82061333333333,,False,True
"Thomas, Lane",b657041_r,161.67905347732182,328.97929779697625,123.09926289416843,123.05352501079916,141.75582514038877,317.9213753779697,153.17392,94.9989162850972,,,,,,,,,True,,
"Torkelson, Spencer",b679529_r,152.68984642857143,336.68625809523814,129.36742238095238,187.53364904761904,138.44924404761903,310.00169047619045,149.53421404761906,111.25399166666664,,,,,,,,,True,,
"Tovar, Ezequiel",b678662_r,162.54360547307132,332.6662900727802,169.9216319068413,126.94450468704514,142.25977851528387,311.1756725473071,161.6161858515284,92.10992721979622,,,,,,,,,True,,
"Trout, Mike",b545361_r,181.95538080843585,328.64088548330403,164.40585054481548,165.275992970123,136.52968688927945,302.2046265026362,169.77415142355014,108.50766059753954,,,,,,,,,True,,
"Tucker, Kyle",b663656_l,74.19466497841731,160.79117536690646,71.06434578417262,352.7590770647483,60.78063723741009,107.74668915107912,69.31633772661873,328.8753887769784,,,,,,,,,False,,
"Turang, Brice",b668930_l,67.75184878612714,196.6862060115607,71.46828878612718,338.58069502890174,57.73485734104045,103.77729502890172,85.30546473988441,305.3524786127168,,,,,,,,,True,,
"Turner, Trea",b607208_r,137.44605040816325,337.8542002040817,147.1672593877551,118.54845836734694,133.8752157142857,322.1776487755102,127.60045530612246,84.7892385714286,,,,,,,,,False,,
"Vargas, Ildemaro",b545121_s,110.20269793103448,60.37987310344829,66.95016727272727,230.9263954858934,62.903374043887126,11.783157366771109,61.19846520376177,221.82948614420064,156.4086981818182,315.01471896103897,129.8174109090909,167.31475636363638,140.2091044155844,289.6015220779221,163.88412363636365,72.65525298701297,,False,True
"Vargas, Miguel",b678246_r,161.2603277272727,336.3518359090909,146.26858295454548,207.79489795454543,156.15131,312.64338431818186,155.5701213636364,78.04801977272727,,,,,,,,,False,,
"Varsho, Daulton",b662139_l,64.22392820869567,180.7665591652174,74.48399666086955,333.55649335652174,76.88330017391303,107.47455777391306,83.49032069565216,311.9920481391304,,,,,,,,,False,,
