name,uid,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8
"Lopez, Otto",b672640_r,158.98682483487454,325.8928798943197,150.84069854689565,148.31858684280053,151.35861854689563,305.084620343461,119.86467360634083,66.77500047556143,,,,,,,,
"Lowe, Brandon",b664040_l,66.95578603243246,213.46101604324326,62.7431968864865,329.96049608648644,65.03220203243245,70.9310330810811,76.09325526486488,306.083359827027,,,,,,,,
"Lowe, Josh",b666139_l,103.63215681274907,141.63165577689244,82.03003091633467,327.1899929880478,80.8939282868526,65.35028685258962,79.35342310756974,309.00925992031875,,,,,,,,
"Lowe, Nathaniel",b663993_l,132.98740597353498,167.20790623818527,88.83102699432895,337.1395299810964,72.76150139886578,77.03148007561433,111.8258398487713,296.9032511153119,,,,,,,,
"Lukes, Nathan",b664770_l,88.62429513711157,161.65365265082266,96.54221250457036,337.3280760511883,67.49509616087752,84.32959941499088,93.58619027422303,325.8992327605119,,,,,,,,
"Machado, Manny",b592518_r,152.72500381182147,317.86272270205063,57.37636863691189,208.9464984318456,130.65854726176119,291.4143233775634,129.5341855729795,79.63398735826294,,,,,,,,
"Mangum, Jake",b663968_l,83.99192842105259,173.66448,89.53343157894737,335.20466947368425,61.23993263157897,97.26687999999999,74.37060210526319,326.78328,145.85084818713455,324.1734231578947,148.56607532163747,162.58440233918128,145.59747742690058,320.1921207017544,166.52501426900588,88.8013894736842
"Mangum, Jake",b663968_r,83.99192842105259,173.66448,89.53343157894737,335.20466947368425,61.23993263157897,97.26687999999999,74.37060210526319,326.78328,145.85084818713455,324.1734231578947,148.56607532163747,162.58440233918128,145.59747742690058,320.1921207017544,166.52501426900588,88.8013894736842
"Manzardo, Kyle",b700932_l,95.00042378378379,138.76205783783783,88.74642594594594,327.9350467567567,76.60923614213199,61.864048189509305,93.89651736040605,299.0977548561759,,,,,,,,
"Marsee, Jakob",b805300_l,88.27546211690363,202.0621596208531,86.092155450237,346.61910698262244,50.45505870458135,89.34974938388625,74.92317977883094,321.1453075513428,,,,,,,,
"Marsh, Brandon",b669016_l,117.55058836454434,150.65888299625468,94.9024577278402,335.8707483645443,74.24740853932585,80.22853013732836,85.51436084893884,320.6481424219725,,,,,,,,
"Marte, Ketel",b606466_l,61.25544793277311,219.34470534453783,33.64354231932775,326.6169508571428,87.81848470588234,98.64716450420167,26.873093378151275,321.32597270588235,163.29847918367346,324.3540848979592,173.74075836734696,212.7843387755102,156.1500816326531,296.44984489795917,154.88729877551017,76.59984081632652
"Marte, Ketel",b606466_r,61.25544793277311,219.34470534453783,33.64354231932775,326.6169508571428,87.81848470588234,98.64716450420167,26.873093378151275,321.32597270588235,163.29847918367346,324.3540848979592,173.74075836734696,212.7843387755102,156.1500816326531,296.44984489795917,154.88729877551017,76.59984081632652
"Martínez, Angel",b682657_l,95.63884249258162,188.1553747181009,47.25697471810089,348.07788439169144,41.69810373887242,83.63924462908011,74.77552902077153,297.44192,190.54285118012422,343.3200924223603,133.34763130434783,188.04221416149068,131.3244889440994,300.20335900621114,169.51393490683233,77.56138633540371
"Martínez, Angel",b682657_r,95.63884249258162,188.1553747181009,47.25697471810089,348.07788439169144,41.69810373887242,83.63924462908011,74.77552902077153,297.44192,190.54285118012422,343.3200924223603,133.34763130434783,188.04221416149068,131.3244889440994,300.20335900621114,169.51393490683233,77.56138633540371
"Massey, Michael",b686681_l,99.41744788732395,145.57647295774646,83.83996901408452,316.3500757746479,66.12527915492957,75.41345887323942,80.21548478873243,297.75858535211273,,,,,,,,
"Mayo, Coby",b691723_r,178.70392718562874,307.3214467065868,128.11534626746507,156.8870783233533,183.68952095999998,297.36634528,138.43189503999997,90.87889632,,,,,,,,
"McCarthy, Jake",b664983_l,125.84421421686753,215.2243065060241,68.75978578313256,323.0723065060241,80.32843253012051,102.23335301204818,61.83111156626505,305.4369231325302,,,,,,,,
"McGonigle, Kevin",b805808_l,71.90858666666668,131.0217142857143,81.94010158730158,330.1196825396826,52.144975238095235,51.948373333333336,90.22033015873016,292.7580622222223,,,,,,,,
"McKinstry, Zach",b656716_l,73.89565241379316,165.54582865900383,62.79766896551722,337.0212438314177,66.35291147792707,100.25358833013436,68.31683071017275,310.8730109788868,,,,,,,,
"McLain, Matt",b680574_r,165.82939258181815,302.0953905454545,141.4289882181818,148.8132546909091,153.6689826909091,274.9074042181818,152.12494574545457,64.95503301818182,,,,,,,,
"McMahon, Ryan",b641857_l,93.12088421052633,119.6440842105263,90.78766736842105,337.56683789473686,71.04328842105262,95.05320842105263,88.93210947368419,323.3466736842106,,,,,,,,
"McNeil, Jeff",b643446_l,62.47447682926828,164.63359341463413,59.86076975609757,336.9287509756098,44.11796951219514,115.89235731707319,64.09756487804877,310.6454080487805,,,,,,,,
"Mead, Curtis",b678554_r,164.4707766599598,349.1389179879275,141.46185014084512,259.56910841046283,158.00569722334004,329.6292587525151,151.57679388329979,117.26804700201208,,,,,,,,
"Meidroth, Chase",b805367_r,147.59159577777777,338.88167622222227,82.88639244444448,194.50294822222224,129.50900888888893,303.9779011111111,150.12147666666667,91.09181644444443,,,,,,,,
"Merrill, Jackson",b701538_l,67.6764146724891,177.593207860262,67.89948104803494,313.7236672489083,52.52284489082968,80.07335703056768,83.19553082969433,263.68417397379915,,,,,,,,
"Mitchell, Garrett",b669003_l,129.68124480000003,187.9766784,75.55941119999997,333.68225600000005,84.15856493066256,78.00601590138677,91.71922711864406,311.31574755007705,,,,,,,,
"Moniak, Mickey",b666160_l,92.16983070422538,137.5413047887324,81.56106901408452,316.9016456338028,73.64256394366198,86.77496084507041,71.76273464788731,307.94066507042254,,,,,,,,
"Montgomery, Colson",b695657_l,100.42159304347825,181.82966618096359,74.50867196239719,328.0844237837838,71.27240949471212,96.1636978613396,57.25077264394832,319.0268988014101,,,,,,,,
"Moreno, Gabriel",b672515_r,160.2869601251956,329.5388622222222,107.85996769953053,180.77515943661973,146.04407061032865,299.51846960876367,146.0399008450704,78.61146416275429,,,,,,,,
"Mullins, Cedric",b656775_l,88.70316444444445,146.74518660740742,49.100553007407406,333.06548835555554,64.75861626112759,127.88147109792286,39.04410706231453,324.07350551928783,,,,,,,,
